IDGEO,ID_ENT,ID_MUN,ID_LOC,ID_AGEB,Entity,Municipality,Type,Long,Lat,Pob_MUN
1510800140176,15,108,0014,0176,Estado de México,Tultepec,Urbana,-99.10899987860736,19.6591913534234,157 645
1510800140570,15,108,0014,0570,Estado de México,Tultepec,Urbana,-99.14419268514484,19.66205316812403,157 645
1510800140602,15,108,0014,0602,Estado de México,Tultepec,Urbana,-99.13926480232904,19.665384792006574,157 645
1510800010392,15,108,0001,0392,Estado de México,Tultepec,Urbana,-99.1167368342499,19.68326483335398,157 645
1510800010424,15,108,0001,0424,Estado de México,Tultepec,Urbana,-99.11316310573294,19.698348772126117,157 645
1510800140053,15,108,0014,0053,Estado de México,Tultepec,Urbana,-99.13428478355824,19.65253308253006,157 645
1510800140195,15,108,0014,0195,Estado de México,Tultepec,Urbana,-99.10813228294737,19.66251156355669,157 645
1510800010585,15,108,0001,0585,Estado de México,Tultepec,Urbana,-99.10852780420356,19.70099548098583,157 645
151080063059A,15,108,0063,059A,Estado de México,Tultepec,Urbana,-99.14043822632097,19.66952105635874,157 645
1510800140119,15,108,0014,0119,Estado de México,Tultepec,Urbana,-99.10873180638478,19.65201495224719,157 645
1510800010439,15,108,0001,0439,Estado de México,Tultepec,Urbana,-99.11256477682448,19.686521233390387,157 645
1510800140123,15,108,0014,0123,Estado de México,Tultepec,Urbana,-99.11028534459112,19.653746373844765,157 645
1510800140617,15,108,0014,0617,Estado de México,Tultepec,Urbana,-99.13157705942226,19.665750110694542,157 645
1510800140157,15,108,0014,0157,Estado de México,Tultepec,Urbana,-99.11049356261373,19.661043253473924,157 645
1510800010551,15,108,0001,0551,Estado de México,Tultepec,Urbana,-99.11664652951104,19.69949237577418,157 645
1510800140180,15,108,0014,0180,Estado de México,Tultepec,Urbana,-99.1086779322347,19.66067644105875,157 645
1510800140532,15,108,0014,0532,Estado de México,Tultepec,Urbana,-99.1139628870784,19.664377421828924,157 645
1510800140462,15,108,0014,0462,Estado de México,Tultepec,Urbana,-99.11569876245038,19.65724184951348,157 645
1510800140477,15,108,0014,0477,Estado de México,Tultepec,Urbana,-99.11893197852412,19.657810111926143,157 645
1510800140138,15,108,0014,0138,Estado de México,Tultepec,Urbana,-99.1096712241378,19.655852468957963,157 645
1510800010443,15,108,0001,0443,Estado de México,Tultepec,Urbana,-99.1152717314505,19.677803284397186,157 645
151080001002A,15,108,0001,002A,Estado de México,Tultepec,Urbana,-99.13327243291748,19.683526336717577,157 645
1510800010034,15,108,0001,0034,Estado de México,Tultepec,Urbana,-99.12630454290716,19.68665993917642,157 645
1510800010354,15,108,0001,0354,Estado de México,Tultepec,Urbana,-99.11300767225408,19.693984901026383,157 645
1510800010068,15,108,0001,0068,Estado de México,Tultepec,Urbana,-99.13413285534656,19.688331679685785,157 645
1510800010335,15,108,0001,0335,Estado de México,Tultepec,Urbana,-99.13797553793016,19.67897287578252,157 645
1510800010072,15,108,0001,0072,Estado de México,Tultepec,Urbana,-99.12915037773588,19.6943199742462,157 645
1510800010405,15,108,0001,0405,Estado de México,Tultepec,Urbana,-99.12654162227626,19.699552018395288,157 645
1510800140161,15,108,0014,0161,Estado de México,Tultepec,Urbana,-99.10938217708448,19.65756458577352,157 645
1510800140528,15,108,0014,0528,Estado de México,Tultepec,Urbana,-99.11431154143489,19.663251304728465,157 645
1510800140091,15,108,0014,0091,Estado de México,Tultepec,Urbana,-99.11248631532496,19.65247943275992,157 645
1510800140458,15,108,0014,0458,Estado de México,Tultepec,Urbana,-99.11296424859006,19.657180699995244,157 645
1510800140142,15,108,0014,0142,Estado de México,Tultepec,Urbana,-99.11109337343598,19.65844391447723,157 645
151080001034A,15,108,0001,034A,Estado de México,Tultepec,Urbana,-99.13085343246298,19.67627662765667,157 645
1510800010369,15,108,0001,0369,Estado de México,Tultepec,Urbana,-99.1066366948396,19.696094919562896,157 645
1510800140373,15,108,0014,0373,Estado de México,Tultepec,Urbana,-99.1263473394887,19.66209779949109,157 645
1510800010208,15,108,0001,0208,Estado de México,Tultepec,Urbana,-99.11968748010084,19.693992240962334,157 645
1511200010164,15,112,0001,0164,Estado de México,Villa del Carbón,Urbana,-99.46759905303026,19.727573462327268,51 498
1511200010179,15,112,0001,0179,Estado de México,Villa del Carbón,Urbana,-99.45826577077894,19.72414092708881,51 498
1511200010126,15,112,0001,0126,Estado de México,Villa del Carbón,Urbana,-99.47917710182853,19.720311661782908,51 498
1511200110183,15,112,0011,0183,Estado de México,Villa del Carbón,Urbana,-99.45003748400298,19.68950505929893,51 498
1511200010130,15,112,0001,0130,Estado de México,Villa del Carbón,Urbana,-99.4650203930059,19.73604138233992,51 498
1511200010200,15,112,0001,0200,Estado de México,Villa del Carbón,Urbana,-99.44984113246882,19.73252557084604,51 498
1511200010145,15,112,0001,0145,Estado de México,Villa del Carbón,Urbana,-99.468001128694,19.719953098465407,51 498
151120001015A,15,112,0001,015A,Estado de México,Villa del Carbón,Urbana,-99.45326737230396,19.732413659551177,51 498
151210001248A,15,121,0001,248A,Estado de México,Cuautitlán Izcalli,Urbana,-99.21342060194232,19.607105612510917,555 163
1512100010708,15,121,0001,0708,Estado de México,Cuautitlán Izcalli,Urbana,-99.1853964440847,19.71685765466045,555 163
1512100011335,15,121,0001,1335,Estado de México,Cuautitlán Izcalli,Urbana,-99.23898687840034,19.669352377966803,555 163
151210001141A,15,121,0001,141A,Estado de México,Cuautitlán Izcalli,Urbana,-99.1825921646516,19.695513663385224,555 163
1512100011636,15,121,0001,1636,Estado de México,Cuautitlán Izcalli,Urbana,-99.20113197996028,19.63506087834735,555 163
1512100012371,15,121,0001,2371,Estado de México,Cuautitlán Izcalli,Urbana,-99.25720764373509,19.652431168114987,555 163
1512100011797,15,121,0001,1797,Estado de México,Cuautitlán Izcalli,Urbana,-99.20807372855346,19.63999319650721,555 163
1512100010089,15,121,0001,0089,Estado de México,Cuautitlán Izcalli,Urbana,-99.1777095091159,19.70158626649045,555 163
1512100010337,15,121,0001,0337,Estado de México,Cuautitlán Izcalli,Urbana,-99.21104915087112,19.644312073092483,555 163
1512100010356,15,121,0001,0356,Estado de México,Cuautitlán Izcalli,Urbana,-99.1908010981625,19.644473442898143,555 163
1512100010394,15,121,0001,0394,Estado de México,Cuautitlán Izcalli,Urbana,-99.19753327159331,19.63594344186416,555 163
1512100010943,15,121,0001,0943,Estado de México,Cuautitlán Izcalli,Urbana,-99.20825750291904,19.632145745396457,555 163
1512100010958,15,121,0001,0958,Estado de México,Cuautitlán Izcalli,Urbana,-99.20759004283369,19.63596145613951,555 163
1512100011782,15,121,0001,1782,Estado de México,Cuautitlán Izcalli,Urbana,-99.20907732208792,19.64066458472838,555 163
1512100012070,15,121,0001,2070,Estado de México,Cuautitlán Izcalli,Urbana,-99.22732778436745,19.664843956104008,555 163
1512100012282,15,121,0001,2282,Estado de México,Cuautitlán Izcalli,Urbana,-99.21249692699496,19.65354807520401,555 163
1512100012333,15,121,0001,2333,Estado de México,Cuautitlán Izcalli,Urbana,-99.21084430771592,19.619301779560207,555 163
1512100011689,15,121,0001,1689,Estado de México,Cuautitlán Izcalli,Urbana,-99.26014818026832,19.610608635574863,555 163
1512100011706,15,121,0001,1706,Estado de México,Cuautitlán Izcalli,Urbana,-99.2474851917269,19.60965376936281,555 163
1512100012386,15,121,0001,2386,Estado de México,Cuautitlán Izcalli,Urbana,-99.2531593337366,19.65427628548782,555 163
1512100012117,15,121,0001,2117,Estado de México,Cuautitlán Izcalli,Urbana,-99.26380414182265,19.64450039656096,555 163
1512100622579,15,121,0062,2579,Estado de México,Cuautitlán Izcalli,Urbana,-99.25610431309738,19.68807287229599,555 163
1512100011208,15,121,0001,1208,Estado de México,Cuautitlán Izcalli,Urbana,-99.19218681983676,19.61421647494602,555 163
1512100462564,15,121,0046,2564,Estado de México,Cuautitlán Izcalli,Urbana,-99.26038477578278,19.67443213359017,555 163
151210046255A,15,121,0046,255A,Estado de México,Cuautitlán Izcalli,Urbana,-99.26053916511124,19.68039085974269,555 163
1512100011392,15,121,0001,1392,Estado de México,Cuautitlán Izcalli,Urbana,-99.20272414242145,19.61378770675752,555 163
1512100011513,15,121,0001,1513,Estado de México,Cuautitlán Izcalli,Urbana,-99.21867296189332,19.682571653228827,555 163
1512100010591,15,121,0001,0591,Estado de México,Cuautitlán Izcalli,Urbana,-99.1898388817711,19.58900584043225,555 163
1512100010661,15,121,0001,0661,Estado de México,Cuautitlán Izcalli,Urbana,-99.19074224685656,19.597345986610804,555 163
1512100010568,15,121,0001,0568,Estado de México,Cuautitlán Izcalli,Urbana,-99.18750771303888,19.595756322113072,555 163
1512100011246,15,121,0001,1246,Estado de México,Cuautitlán Izcalli,Urbana,-99.22847770671176,19.61244658974911,555 163
1512100011424,15,121,0001,1424,Estado de México,Cuautitlán Izcalli,Urbana,-99.2680527417747,19.619461865883157,555 163
1512100011886,15,121,0001,1886,Estado de México,Cuautitlán Izcalli,Urbana,-99.1898119517161,19.604888413579697,555 163
1512100012155,15,121,0001,2155,Estado de México,Cuautitlán Izcalli,Urbana,-99.2289443570748,19.686092387233536,555 163
1512100012456,15,121,0001,2456,Estado de México,Cuautitlán Izcalli,Urbana,-99.18434358234022,19.653825623249134,555 163
1512100012494,15,121,0001,2494,Estado de México,Cuautitlán Izcalli,Urbana,-99.21372663255327,19.69902261051502,555 163
1512100011975,15,121,0001,1975,Estado de México,Cuautitlán Izcalli,Urbana,-99.21380766821208,19.674937089026592,555 163
1512100010426,15,121,0001,0426,Estado de México,Cuautitlán Izcalli,Urbana,-99.24395776612442,19.62803953889732,555 163
1512100012437,15,121,0001,2437,Estado de México,Cuautitlán Izcalli,Urbana,-99.18079793041838,19.684406837655757,555 163
1512100012441,15,121,0001,2441,Estado de México,Cuautitlán Izcalli,Urbana,-99.18191625027762,19.68029870813376,555 163
1512100011941,15,121,0001,1941,Estado de México,Cuautitlán Izcalli,Urbana,-99.19565958654728,19.630953112425747,555 163
1512100011570,15,121,0001,1570,Estado de México,Cuautitlán Izcalli,Urbana,-99.1980296053579,19.64596006890248,555 163
1512100011585,15,121,0001,1585,Estado de México,Cuautitlán Izcalli,Urbana,-99.22948040923308,19.639817668613432,555 163
1512100011617,15,121,0001,1617,Estado de México,Cuautitlán Izcalli,Urbana,-99.20469332247522,19.6373190491772,555 163
1512100011693,15,121,0001,1693,Estado de México,Cuautitlán Izcalli,Urbana,-99.2492615063435,19.614223722244,555 163
1512100011833,15,121,0001,1833,Estado de México,Cuautitlán Izcalli,Urbana,-99.19628739349608,19.64205418456102,555 163
1512100011373,15,121,0001,1373,Estado de México,Cuautitlán Izcalli,Urbana,-99.1995270246081,19.612301374296344,555 163
1512100010248,15,121,0001,0248,Estado de México,Cuautitlán Izcalli,Urbana,-99.20829629051391,19.66523079440468,555 163
1512100010252,15,121,0001,0252,Estado de México,Cuautitlán Izcalli,Urbana,-99.20279313603572,19.66385071341009,555 163
1512100010784,15,121,0001,0784,Estado de México,Cuautitlán Izcalli,Urbana,-99.22473892248584,19.674939157607703,555 163
1512100010106,15,121,0001,0106,Estado de México,Cuautitlán Izcalli,Urbana,-99.18990370419952,19.70391310257089,555 163
1512100010125,15,121,0001,0125,Estado de México,Cuautitlán Izcalli,Urbana,-99.1932595147149,19.69369949474683,555 163
151210001013A,15,121,0001,013A,Estado de México,Cuautitlán Izcalli,Urbana,-99.18812564540995,19.686869757339604,555 163
1512100010144,15,121,0001,0144,Estado de México,Cuautitlán Izcalli,Urbana,-99.19912755988588,19.682769897700474,555 163
1512100010178,15,121,0001,0178,Estado de México,Cuautitlán Izcalli,Urbana,-99.20290808905452,19.677199477185518,555 163
1512100010182,15,121,0001,0182,Estado de México,Cuautitlán Izcalli,Urbana,-99.19357275814636,19.674879770696407,555 163
151210001020A,15,121,0001,020A,Estado de México,Cuautitlán Izcalli,Urbana,-99.22399638159986,19.680069978324678,555 163
151210001077A,15,121,0001,077A,Estado de México,Cuautitlán Izcalli,Urbana,-99.21189510113528,19.67345798287887,555 163
1512100011937,15,121,0001,1937,Estado de México,Cuautitlán Izcalli,Urbana,-99.1976386800641,19.62987123393672,555 163
1512100010233,15,121,0001,0233,Estado de México,Cuautitlán Izcalli,Urbana,-99.2133457115046,19.666759120918925,555 163
1512100010271,15,121,0001,0271,Estado de México,Cuautitlán Izcalli,Urbana,-99.2279674630722,19.650071688684932,555 163
1512100010303,15,121,0001,0303,Estado de México,Cuautitlán Izcalli,Urbana,-99.19168572723734,19.654412317271,555 163
1512100010676,15,121,0001,0676,Estado de México,Cuautitlán Izcalli,Urbana,-99.19826993360388,19.595145638195003,555 163
1512100010680,15,121,0001,0680,Estado de México,Cuautitlán Izcalli,Urbana,-99.1969541761854,19.59314068585597,555 163
1512100010515,15,121,0001,0515,Estado de México,Cuautitlán Izcalli,Urbana,-99.2239072625802,19.61924312253293,555 163
1512100010712,15,121,0001,0712,Estado de México,Cuautitlán Izcalli,Urbana,-99.22125716489992,19.675220166572863,555 163
1512100010727,15,121,0001,0727,Estado de México,Cuautitlán Izcalli,Urbana,-99.2111227813329,19.67156587111213,555 163
1512100010731,15,121,0001,0731,Estado de México,Cuautitlán Izcalli,Urbana,-99.21811853503289,19.670964600383805,555 163
1512100010746,15,121,0001,0746,Estado de México,Cuautitlán Izcalli,Urbana,-99.21868644269972,19.67502539215978,555 163
1512100010750,15,121,0001,0750,Estado de México,Cuautitlán Izcalli,Urbana,-99.2226768299292,19.67202074736201,555 163
1512100010765,15,121,0001,0765,Estado de México,Cuautitlán Izcalli,Urbana,-99.22028053786816,19.67161815357837,555 163
1512100010801,15,121,0001,0801,Estado de México,Cuautitlán Izcalli,Urbana,-99.21905400436836,19.67872910099297,555 163
1512100010816,15,121,0001,0816,Estado de México,Cuautitlán Izcalli,Urbana,-99.21620040090326,19.673433138879744,555 163
151210001180A,15,121,0001,180A,Estado de México,Cuautitlán Izcalli,Urbana,-99.21538104789953,19.63593857688262,555 163
1512100010869,15,121,0001,0869,Estado de México,Cuautitlán Izcalli,Urbana,-99.23967111703584,19.651120539152245,555 163
1512100010873,15,121,0001,0873,Estado de México,Cuautitlán Izcalli,Urbana,-99.2067263678501,19.68381505507983,555 163
1512100010888,15,121,0001,0888,Estado de México,Cuautitlán Izcalli,Urbana,-99.21020965481038,19.677864242735044,555 163
1512100010905,15,121,0001,0905,Estado de México,Cuautitlán Izcalli,Urbana,-99.21014718582356,19.68124131831373,555 163
1512100010924,15,121,0001,0924,Estado de México,Cuautitlán Izcalli,Urbana,-99.2089073961342,19.62635912403238,555 163
1512100010977,15,121,0001,0977,Estado de México,Cuautitlán Izcalli,Urbana,-99.20620953527474,19.629835856680486,555 163
1512100010981,15,121,0001,0981,Estado de México,Cuautitlán Izcalli,Urbana,-99.20593123957784,19.628214936594333,555 163
1512100010996,15,121,0001,0996,Estado de México,Cuautitlán Izcalli,Urbana,-99.20620406540064,19.67949582761465,555 163
1512100011000,15,121,0001,1000,Estado de México,Cuautitlán Izcalli,Urbana,-99.214711845078,19.67101945876068,555 163
151210001102A,15,121,0001,102A,Estado de México,Cuautitlán Izcalli,Urbana,-99.22458332518156,19.6334615983765,555 163
1512100011265,15,121,0001,1265,Estado de México,Cuautitlán Izcalli,Urbana,-99.21496086956816,19.6815392764479,555 163
1512100011034,15,121,0001,1034,Estado de México,Cuautitlán Izcalli,Urbana,-99.22081596078496,19.632609079208382,555 163
1512100011049,15,121,0001,1049,Estado de México,Cuautitlán Izcalli,Urbana,-99.2134689518182,19.63432876297965,555 163
1512100011053,15,121,0001,1053,Estado de México,Cuautitlán Izcalli,Urbana,-99.21930070000126,19.6263792514455,555 163
1512100012193,15,121,0001,2193,Estado de México,Cuautitlán Izcalli,Urbana,-99.22440535714752,19.685797324187497,555 163
1512100011072,15,121,0001,1072,Estado de México,Cuautitlán Izcalli,Urbana,-99.21485448899996,19.63135254389661,555 163
1512100011087,15,121,0001,1087,Estado de México,Cuautitlán Izcalli,Urbana,-99.20474687625068,19.67493937443061,555 163
1512100011231,15,121,0001,1231,Estado de México,Cuautitlán Izcalli,Urbana,-99.19555656179564,19.60030446336608,555 163
1512100011301,15,121,0001,1301,Estado de México,Cuautitlán Izcalli,Urbana,-99.22322896388783,19.66778685267388,555 163
1512100011320,15,121,0001,1320,Estado de México,Cuautitlán Izcalli,Urbana,-99.21101195225135,19.67616398673633,555 163
1512100011458,15,121,0001,1458,Estado de México,Cuautitlán Izcalli,Urbana,-99.20179620276993,19.654562485425146,555 163
1512100011477,15,121,0001,1477,Estado de México,Cuautitlán Izcalli,Urbana,-99.2060083556012,19.68880317907448,555 163
1512100011481,15,121,0001,1481,Estado de México,Cuautitlán Izcalli,Urbana,-99.2057301124619,19.695849403347268,555 163
1512100011496,15,121,0001,1496,Estado de México,Cuautitlán Izcalli,Urbana,-99.21977253481802,19.68943623094808,555 163
1512100011509,15,121,0001,1509,Estado de México,Cuautitlán Izcalli,Urbana,-99.21848415526468,19.686056831463727,555 163
1512100011725,15,121,0001,1725,Estado de México,Cuautitlán Izcalli,Urbana,-99.23431476801692,19.6136683005124,555 163
151210001173A,15,121,0001,173A,Estado de México,Cuautitlán Izcalli,Urbana,-99.20405892843296,19.620766965743183,555 163
1512100011744,15,121,0001,1744,Estado de México,Cuautitlán Izcalli,Urbana,-99.19910950952662,19.621731520678377,555 163
1512100011759,15,121,0001,1759,Estado de México,Cuautitlán Izcalli,Urbana,-99.19792028748014,19.59037316562457,555 163
1512100011763,15,121,0001,1763,Estado de México,Cuautitlán Izcalli,Urbana,-99.19134747412026,19.591575063287905,555 163
1512100011890,15,121,0001,1890,Estado de México,Cuautitlán Izcalli,Urbana,-99.22229711689924,19.64690646430789,555 163
1512100011903,15,121,0001,1903,Estado de México,Cuautitlán Izcalli,Urbana,-99.21745644758748,19.650676547257024,555 163
1512100011922,15,121,0001,1922,Estado de México,Cuautitlán Izcalli,Urbana,-99.19844610012778,19.62753396973481,555 163
1512100012136,15,121,0001,2136,Estado de México,Cuautitlán Izcalli,Urbana,-99.21424316194071,19.68798536048693,555 163
1512100012297,15,121,0001,2297,Estado de México,Cuautitlán Izcalli,Urbana,-99.25973327310342,19.643500315442814,555 163
1512100012189,15,121,0001,2189,Estado de México,Cuautitlán Izcalli,Urbana,-99.22427371696602,19.68326768642474,555 163
1512100012210,15,121,0001,2210,Estado de México,Cuautitlán Izcalli,Urbana,-99.21163159322586,19.68370736540605,555 163
1512100012278,15,121,0001,2278,Estado de México,Cuautitlán Izcalli,Urbana,-99.21365673159929,19.649151916737004,555 163
1512100011871,15,121,0001,1871,Estado de México,Cuautitlán Izcalli,Urbana,-99.1944246785945,19.60554750232314,555 163
151210001159A,15,121,0001,159A,Estado de México,Cuautitlán Izcalli,Urbana,-99.23137472985216,19.633264785599643,555 163
1512100010553,15,121,0001,0553,Estado de México,Cuautitlán Izcalli,Urbana,-99.23998732707403,19.612472531513905,555 163
1512100010093,15,121,0001,0093,Estado de México,Cuautitlán Izcalli,Urbana,-99.19970851317734,19.70209858694125,555 163
1512100010360,15,121,0001,0360,Estado de México,Cuautitlán Izcalli,Urbana,-99.23699234584466,19.640817893894365,555 163
1512100011528,15,121,0001,1528,Estado de México,Cuautitlán Izcalli,Urbana,-99.24011078610434,19.666303576150845,555 163
1512100011532,15,121,0001,1532,Estado de México,Cuautitlán Izcalli,Urbana,-99.23192898433976,19.668935958957302,555 163
1512100011918,15,121,0001,1918,Estado de México,Cuautitlán Izcalli,Urbana,-99.22150924249868,19.643847393539943,555 163
1512100012121,15,121,0001,2121,Estado de México,Cuautitlán Izcalli,Urbana,-99.24880484401982,19.637673146117056,555 163
1512100012047,15,121,0001,2047,Estado de México,Cuautitlán Izcalli,Urbana,-99.25755237118626,19.64097495881333,555 163
1512100012206,15,121,0001,2206,Estado de México,Cuautitlán Izcalli,Urbana,-99.21061084222798,19.689504808517384,555 163
1512100012066,15,121,0001,2066,Estado de México,Cuautitlán Izcalli,Urbana,-99.17725437253404,19.71388087573293,555 163
1512100012314,15,121,0001,2314,Estado de México,Cuautitlán Izcalli,Urbana,-99.21342142430092,19.628693639849686,555 163
1512100012259,15,121,0001,2259,Estado de México,Cuautitlán Izcalli,Urbana,-99.26183496444231,19.649701886999647,555 163
151210001230A,15,121,0001,230A,Estado de México,Cuautitlán Izcalli,Urbana,-99.24920520883828,19.64520994414583,555 163
1512100012422,15,121,0001,2422,Estado de México,Cuautitlán Izcalli,Urbana,-99.191027489022,19.72427340524373,555 163
1512100012530,15,121,0001,2530,Estado de México,Cuautitlán Izcalli,Urbana,-99.20661342931734,19.591922471414005,555 163
1512100010407,15,121,0001,0407,Estado de México,Cuautitlán Izcalli,Urbana,-99.18896671741868,19.634710743436344,555 163
1512100012545,15,121,0001,2545,Estado de México,Cuautitlán Izcalli,Urbana,-99.2726117108362,19.64347283889661,555 163
1512100010267,15,121,0001,0267,Estado de México,Cuautitlán Izcalli,Urbana,-99.19168543637424,19.66381632523945,555 163
1512100011284,15,121,0001,1284,Estado de México,Cuautitlán Izcalli,Urbana,-99.22157722912188,19.68534586771812,555 163
1512100011369,15,121,0001,1369,Estado de México,Cuautitlán Izcalli,Urbana,-99.19923731816574,19.61432986789189,555 163
1512100011848,15,121,0001,1848,Estado de México,Cuautitlán Izcalli,Urbana,-99.19595891806924,19.638415567636358,555 163
1512100011316,15,121,0001,1316,Estado de México,Cuautitlán Izcalli,Urbana,-99.20788220427,19.67253002398016,555 163
1512100010962,15,121,0001,0962,Estado de México,Cuautitlán Izcalli,Urbana,-99.20648065886417,19.63145067324312,555 163
1512100012475,15,121,0001,2475,Estado de México,Cuautitlán Izcalli,Urbana,-99.20353974138123,19.594659667379936,555 163
1512100012102,15,121,0001,2102,Estado de México,Cuautitlán Izcalli,Urbana,-99.25491494840144,19.64867008476673,555 163
1512100012418,15,121,0001,2418,Estado de México,Cuautitlán Izcalli,Urbana,-99.23732406179754,19.66022373035631,555 163
1512100011388,15,121,0001,1388,Estado de México,Cuautitlán Izcalli,Urbana,-99.20204896590694,19.61599491972809,555 163
151210001198A,15,121,0001,198A,Estado de México,Cuautitlán Izcalli,Urbana,-99.21232738047236,19.675212840934595,555 163
1512100011829,15,121,0001,1829,Estado de México,Cuautitlán Izcalli,Urbana,-99.19762511330018,19.64172207735241,555 163
1512100011655,15,121,0001,1655,Estado de México,Cuautitlán Izcalli,Urbana,-99.22326933524904,19.626932633106524,555 163
1512100011462,15,121,0001,1462,Estado de México,Cuautitlán Izcalli,Urbana,-99.19943265413156,19.6496007378432,555 163
1512100012460,15,121,0001,2460,Estado de México,Cuautitlán Izcalli,Urbana,-99.1760771943894,19.685018930238517,555 163
1512100011602,15,121,0001,1602,Estado de México,Cuautitlán Izcalli,Urbana,-99.20349669746824,19.64118164599951,555 163
1512100011674,15,121,0001,1674,Estado de México,Cuautitlán Izcalli,Urbana,-99.2555990904596,19.615404836798294,555 163
1512100010892,15,121,0001,0892,Estado de México,Cuautitlán Izcalli,Urbana,-99.2068139690882,19.67596403906174,555 163
1512100011212,15,121,0001,1212,Estado de México,Cuautitlán Izcalli,Urbana,-99.1939894744964,19.612262274806778,555 163
1512100011814,15,121,0001,1814,Estado de México,Cuautitlán Izcalli,Urbana,-99.2103269258473,19.637327992085662,555 163
151210001166A,15,121,0001,166A,Estado de México,Cuautitlán Izcalli,Urbana,-99.22010314649545,19.622000766694025,555 163
1512100011566,15,121,0001,1566,Estado de México,Cuautitlán Izcalli,Urbana,-99.2025412798674,19.646330785752305,555 163
1512100010430,15,121,0001,0430,Estado de México,Cuautitlán Izcalli,Urbana,-99.23821110507792,19.631930370691205,555 163
1512100010799,15,121,0001,0799,Estado de México,Cuautitlán Izcalli,Urbana,-99.21576769590268,19.677530263584103,555 163
1512100011104,15,121,0001,1104,Estado de México,Cuautitlán Izcalli,Urbana,-99.1959003995036,19.619782926468268,555 163
1512100011176,15,121,0001,1176,Estado de México,Cuautitlán Izcalli,Urbana,-99.19870820772752,19.616499239333177,555 163
1512100011180,15,121,0001,1180,Estado de México,Cuautitlán Izcalli,Urbana,-99.19429237037173,19.61199344940028,555 163
1512100011299,15,121,0001,1299,Estado de México,Cuautitlán Izcalli,Urbana,-99.22647732642312,19.67011837172008,555 163
1512100011443,15,121,0001,1443,Estado de México,Cuautitlán Izcalli,Urbana,-99.2070148161773,19.650851745122303,555 163
1512100011547,15,121,0001,1547,Estado de México,Cuautitlán Izcalli,Urbana,-99.21254454023044,19.65962059337546,555 163
1512100011778,15,121,0001,1778,Estado de México,Cuautitlán Izcalli,Urbana,-99.2115106175038,19.63876013745141,555 163
1512100011956,15,121,0001,1956,Estado de México,Cuautitlán Izcalli,Urbana,-99.19430465521664,19.62710602626482,555 163
1512100011960,15,121,0001,1960,Estado de México,Cuautitlán Izcalli,Urbana,-99.21446283380706,19.67637703640973,555 163
1512100011994,15,121,0001,1994,Estado de México,Cuautitlán Izcalli,Urbana,-99.20411661311508,19.63415327672379,555 163
1512100012009,15,121,0001,2009,Estado de México,Cuautitlán Izcalli,Urbana,-99.20403212427853,19.63243302321664,555 163
1512100012174,15,121,0001,2174,Estado de México,Cuautitlán Izcalli,Urbana,-99.21743983559722,19.694667091147203,555 163
1512100012225,15,121,0001,2225,Estado de México,Cuautitlán Izcalli,Urbana,-99.23607216784028,19.66470949336932,555 163
1512100012511,15,121,0001,2511,Estado de México,Cuautitlán Izcalli,Urbana,-99.21667493806794,19.64337325663008,555 163
1512100012367,15,121,0001,2367,Estado de México,Cuautitlán Izcalli,Urbana,-99.21251383165568,19.62242905075142,555 163
1512100012507,15,121,0001,2507,Estado de México,Cuautitlán Izcalli,Urbana,-99.2192416098458,19.63936979903037,555 163
1512100012526,15,121,0001,2526,Estado de México,Cuautitlán Izcalli,Urbana,-99.21447729219427,19.64288551136943,555 163
151210001209A,15,121,0001,209A,Estado de México,Cuautitlán Izcalli,Urbana,-99.2420350848794,19.67080409551026,555 163
1512100622583,15,121,0062,2583,Estado de México,Cuautitlán Izcalli,Urbana,-99.2518204570794,19.68309723028481,555 163
1512100622598,15,121,0062,2598,Estado de México,Cuautitlán Izcalli,Urbana,-99.25313128922768,19.67875930418182,555 163
151210001134A,15,121,0001,134A,Estado de México,Cuautitlán Izcalli,Urbana,-99.25352818054562,19.6412792588083,555 163
1512100010411,15,121,0001,0411,Estado de México,Cuautitlán Izcalli,Urbana,-99.2604362957237,19.61700398939517,555 163
1512100012085,15,121,0001,2085,Estado de México,Cuautitlán Izcalli,Urbana,-99.2317294940538,19.681700934195,555 163
151210001223A,15,121,0001,223A,Estado de México,Cuautitlán Izcalli,Urbana,-99.24832134363584,19.661584029368875,555 163
1512100012032,15,121,0001,2032,Estado de México,Cuautitlán Izcalli,Urbana,-99.2645940849438,19.642605371380515,555 163
1512100012403,15,121,0001,2403,Estado de México,Cuautitlán Izcalli,Urbana,-99.25222432070348,19.6586135540468,555 163
1512100010939,15,121,0001,0939,Estado de México,Cuautitlán Izcalli,Urbana,-99.21062748210808,19.62926607717225,555 163
1512100012352,15,121,0001,2352,Estado de México,Cuautitlán Izcalli,Urbana,-99.21510666549008,19.624814540223923,555 163
1512100012140,15,121,0001,2140,Estado de México,Cuautitlán Izcalli,Urbana,-99.23425932344328,19.686613144150424,555 163
1512100201852,15,121,0020,1852,Estado de México,Cuautitlán Izcalli,Urbana,-99.2459532053481,19.68863163918431,555 163
1512100012244,15,121,0001,2244,Estado de México,Cuautitlán Izcalli,Urbana,-99.26795176312292,19.646756648865157,555 163
1512100010197,15,121,0001,0197,Estado de México,Cuautitlán Izcalli,Urbana,-99.23319337575008,19.67589889851184,555 163
151210001216A,15,121,0001,216A,Estado de México,Cuautitlán Izcalli,Urbana,-99.2242349142318,19.693545874833475,555 163
